"URL","Filetype","Title","Top keyword","Traffic","Traffic value","Keywords","Top keyword: Volume"
"https://file.org/extension/sb3","SB3","SB3 file","","","","",""
"https://file.org/extension/sbz","SBZ","SBZ file","","","","",""
"https://file.org/extension/scan","SCAN","SCAN file","","","","",""
"https://file.org/extension/sldasm","SLDASM","SLDASM file","","","","",""
"https://file.org/extension/split","SPLIT","SPLIT file","","","","",""
"https://file.org/extension/styk","STYK","STYK file","","","","",""
"https://file.org/extension/t2p","T2P","T2P file","","","","",""
"https://file.org/extension/taml","TAML","TAML file","","","","",""
"https://file.org/extension/tbq","TBQ","TBQ file","","","","",""
"https://file.org/extension/tc","TC","TC file","","","","",""
"https://file.org/extension/tdl","TDL","TDL file","","","","",""
"https://file.org/extension/tdump","TDUMP","TDUMP file","","","","",""
"https://file.org/extension/test","TEST","TEST file","","","","",""
"https://file.org/extension/tp1","TP1","TP1 file","","","","",""
"https://file.org/extension/tvc","TVC","TVC file","","","","",""
"https://file.org/extension/tzz","TZZ","TZZ file","","","","",""
"https://file.org/extension/u03","U03","U03 file","","","","",""
"https://file.org/extension/uxf","UXF","UXF file","","","","",""
"https://file.org/extension/vfmp","VFMP","VFMP file","","","","",""
"https://file.org/extension/vid","VID","VID file","","","","",""
"https://file.org/extension/vsdx","VSDX","VSDX file","","","","",""
"https://file.org/extension/vwb","VWB","VWB file","","","","",""
"https://file.org/extension/widget","WIDGET","WIDGET file","","","","",""
"https://file.org/extension/wim","WIM","WIM file","","","","",""
"https://file.org/extension/wlt","WLT","WLT file","","","","",""
"https://file.org/extension/wsz","WSZ","WSZ file","","","","",""
"https://file.org/extension/wvr","WVR","WVR file","","","","",""
"https://file.org/extension/wxe","WXE","WXE file","","","","",""
"https://file.org/extension/xap","XAP","XAP file","","","","",""
"https://file.org/extension/xpdf","XPDF","XPDF file","","","","",""
"https://file.org/extension/z05","Z05","Z05 file","","","","",""
"https://file.org/extension/z1","Z1","Z1 file","","","","",""
"https://file.org/extension/z25","Z25","Z25 file","","","","",""
"https://file.org/extension/zcv","ZCV","ZCV file","","","","",""
"https://file.org/extension/00d","00D","00D file","","","","",""
"https://file.org/extension/063","63","063 file","","","","",""
"https://file.org/extension/2ts","2TS","2TS file","","","","",""
"https://file.org/extension/63","63","63 file","","","","",""
"https://file.org/extension/a01","A01","A01 file","","","","",""
"https://file.org/extension/abr","ABR","ABR file","","","","",""
"https://file.org/extension/ac3d","AC3D","AC3D file","","","","",""
"https://file.org/extension/acd","ACD","ACD file","","","","",""
"https://file.org/extension/admx","ADMX","ADMX file","","","","",""
"https://file.org/extension/ahk","AHK","AHK file","","","","",""
"https://file.org/extension/aif","AIF","AIF file","","","","",""
"https://file.org/extension/alb","ALB","ALB file","","","","",""
"https://file.org/extension/aob","AOB","AOB file","","","","",""
"https://file.org/extension/aplx","APLX","APLX file","","","","",""
"https://file.org/extension/b00","B00","B00 file","","","","",""
"https://file.org/extension/ba1","BA1","BA1 file","","","","",""
"https://file.org/extension/bca","BCA","BCA file","","","","",""
"https://file.org/extension/bcdb","BCDB","BCDB file","","","","",""
"https://file.org/extension/bcfzip","BCFZIP","BCFZIP file","","","","",""
"https://file.org/extension/bd6","BD6","BD6 file","","","","",""
"https://file.org/extension/bes","BES","BES file","","","","",""
"https://file.org/extension/bfm","BFM","BFM file","","","","",""
"https://file.org/extension/bl7","BL7","BL7 file","","","","",""
"https://file.org/extension/bmp","BMP","BMP file","","","","",""
"https://file.org/extension/brd","BRD","BRD file","","","","",""
"https://file.org/extension/c2d","C2D","C2D file","","","","",""
"https://file.org/extension/cab","CAB","CAB file","","","","",""
"https://file.org/extension/ccv","CCV","CCV file","","","","",""
"https://file.org/extension/cdg","CDG","CDG file","","","","",""
"https://file.org/extension/cdv","CDV","CDV file","","","","",""
"https://file.org/extension/ced","CED","CED file","","","","",""
"https://file.org/extension/cfn","CFN","CFN file","","","","",""
"https://file.org/extension/chls","CHLS","CHLS file","","","","",""
"https://file.org/extension/clle","CLLE","CLLE file","","","","",""
"https://file.org/extension/clog","CLOG","CLOG file","","","","",""
"https://file.org/extension/crt","CRT","CRT file","","","","",""
"https://file.org/extension/csp","CSP","CSP file","","","","",""
"https://file.org/extension/csproj","CSPROJ","CSPROJ file","","","","",""
"https://file.org/extension/cuh","CUH","CUH file","","","","",""
"https://file.org/extension/cur","CUR","CUR file","","","","",""
"https://file.org/extension/cve","CVE","CVE file","","","","",""
"https://file.org/extension/dao","DAO","DAO file","","","","",""
"https://file.org/extension/data","DATA","DATA file","","","","",""
"https://file.org/extension/dcn","DCN","DCN file","","","","",""
"https://file.org/extension/dgn","DGN","DGN file","","","","",""
"https://file.org/extension/di3","DI3","DI3 file","","","","",""
"https://file.org/extension/dll","DLL","DLL file","","","","",""
"https://file.org/extension/dop","DOP","DOP file","","","","",""
"https://file.org/extension/ds6","DS6","DS6 file","","","","",""
"https://file.org/extension/dta","DTA","DTA file","","","","",""
"https://file.org/extension/dtfx","DTFX","DTFX file","","","","",""
"https://file.org/extension/dtn","DTN","DTN file","","","","",""
"https://file.org/extension/dva","DVA","DVA file","","","","",""
"https://file.org/extension/dvq","DVQ","DVQ file","","","","",""
"https://file.org/extension/dylib","DYLIB","DYLIB file","","","","",""
"https://file.org/extension/e12","E12","E12 file","","","","",""
"https://file.org/extension/eds","EDS","EDS file","","","","",""
"https://file.org/extension/efi","EFI","EFI file","","","","",""
"https://file.org/extension/el3","EL3","EL3 file","","","","",""
"https://file.org/extension/emix","EMIX","EMIX file","","","","",""
"https://file.org/extension/emodel","EMODEL","EMODEL file","","","","",""
"https://file.org/extension/emz","EMZ","EMZ file","","","","",""
"https://file.org/extension/en4","EN4","EN4 file","","","","",""
"https://file.org/extension/f4a","F4A","F4A file","","","","",""
"https://file.org/extension/f4m","F4M","F4M file","","","","",""
"https://file.org/extension/fb2","FB2","FB2 file","","","","",""
"https://file.org/extension/fcp","FCP","FCP file","","","","",""
"https://file.org/extension/fcstd","FCSTD","FCSTD file","","","","",""
"https://file.org/extension/flp","FLP","FLP file","","","","",""
"https://file.org/extension/fmb","FMB","FMB file","","","","",""
"https://file.org/extension/fop","FOP","FOP file","","","","",""
"https://file.org/extension/ftmp","FTMP","FTMP file","","","","",""
"https://file.org/extension/fvd","FVD","FVD file","","","","",""
"https://file.org/extension/fwt","FWT","FWT file","","","","",""
"https://file.org/extension/g3d","G3D","G3D file","","","","",""
"https://file.org/extension/gb6","GB6","GB6 file","","","","",""
"https://file.org/extension/gcode","GCODE","GCODE file","","","","",""
"https://file.org/extension/gdw","GDW","GDW file","","","","",""
"https://file.org/extension/gqu","GQU","GQU file","","","","",""
"https://file.org/extension/h5","H5","H5 file","","","","",""
"https://file.org/extension/hcb","HCB","HCB file","","","","",""
"https://file.org/extension/hdt","HDT","HDT file","","","","",""
"https://file.org/extension/heic","HEIC","HEIC file","","","","",""
"https://file.org/extension/hkx","HKX","HKX file","","","","",""
"https://file.org/extension/hpb","HPB","HPB file","","","","",""
"https://file.org/extension/hwx","HWX","HWX file","","","","",""
"https://file.org/extension/i3f","I3F","I3F file","","","","",""
"https://file.org/extension/iaf","IAF","IAF file","","","","",""
"https://file.org/extension/ibb","IBB","IBB file","","","","",""
"https://file.org/extension/ics","ICS","ICS file","","","","",""
"https://file.org/extension/id1","ID1","ID1 file","","","","",""
"https://file.org/extension/idaf","IDAF","IDAF file","","","","",""
"https://file.org/extension/inf","INF","INF file","","","","",""
"https://file.org/extension/ir3","IR3","IR3 file","","","","",""
"https://file.org/extension/itx","ITX","ITX file","","","","",""
"https://file.org/extension/jsx","JSX","JSX file","","","","",""
"https://file.org/extension/k","K","K file","","","","",""
"https://file.org/extension/lbm","LBM","LBM file","","","","",""
"https://file.org/extension/ldd","LDD","LDD file","","","","",""
"https://file.org/extension/lg3","LG3","LG3 file","","","","",""
"https://file.org/extension/logicdata","LOGICDATA","LOGICDATA file","","","","",""
"https://file.org/extension/lpt","LPT","LPT file","","","","",""
"https://file.org/extension/lxk","LXK","LXK file","","","","",""
"https://file.org/extension/lxq","LXQ","LXQ file","","","","",""
"https://file.org/extension/max","MAX","MAX file","","","","",""
"https://file.org/extension/maxpat","MAXPAT","MAXPAT file","","","","",""
"https://file.org/extension/mbn","MBN","MBN file","","","","",""
"https://file.org/extension/md4","MD4","MD4 file","","","","",""
"https://file.org/extension/md8","MD8","MD8 file","","","","",""
"https://file.org/extension/mft","MFT","MFT file","","","","",""
"https://file.org/extension/moz","MOZ","MOZ file","","","","",""
"https://file.org/extension/mpp","MPP","MPP file","","","","",""
"https://file.org/extension/mscz","MSCZ","MSCZ file","","","","",""
"https://file.org/extension/msv","MSV","MSV file","","","","",""
"https://file.org/extension/mup","MUP","MUP file","","","","",""
"https://file.org/extension/nsd","NSD","NSD file","","","","",""
"https://file.org/extension/nsfe","NSFE","NSFE file","","","","",""
"https://file.org/extension/nspg","NSPG","NSPG file","","","","",""
"https://file.org/extension/nsz","NSZ","NSZ file","","","","",""
"https://file.org/extension/nv2","NV2","NV2 file","","","","",""
"https://file.org/extension/nxf","NXF","NXF file","","","","",""
"https://file.org/extension/o","O","O file","","","","",""
"https://file.org/extension/oec","OEC","OEC file","","","","",""
"https://file.org/extension/oip","OIP","OIP file","","","","",""
"https://file.org/extension/omap","OMAP","OMAP file","","","","",""
"https://file.org/extension/omp","OMP","OMP file","","","","",""
"https://file.org/extension/oxp","OXP","OXP file","","","","",""
"https://file.org/extension/oxps","OXPS","OXPS file","","","","",""
"https://file.org/extension/p98","P98","P98 file","","","","",""
"https://file.org/extension/pab","PAB","PAB file","","","","",""
"https://file.org/extension/pcz","PCZ","PCZ file","","","","",""
"https://file.org/extension/pdf2","PDF2","PDF2 file","","","","",""
"https://file.org/extension/pfl","PFL","PFL file","","","","",""
"https://file.org/extension/phz","PHZ","PHZ file","","","","",""
"https://file.org/extension/pld","PLD","PLD file","","","","",""
"https://file.org/extension/plv","PLV","PLV file","","","","",""
"https://file.org/extension/pof","POF","POF file","","","","",""
"https://file.org/extension/ppdf","PPDF","PPDF file","","","","",""
"https://file.org/extension/ppng","PPNG","PPNG file","","","","",""
"https://file.org/extension/ppw","PPW","PPW file","","","","",""
"https://file.org/extension/pqh","PQH","PQH file","","","","",""
"https://file.org/extension/prel","PREL","PREL file","","","","",""
"https://file.org/extension/prpj","PRPJ","PRPJ file","","","","",""
"https://file.org/extension/prtx","PRTX","PRTX file","","","","",""
"https://file.org/extension/ps","PS","PS file","","","","",""
"https://file.org/extension/psdt","PSDT","PSDT file","","","","",""
"https://file.org/extension/pst","PST","PST file","","","","",""
"https://file.org/extension/pxb","PXB","PXB file","","","","",""
"https://file.org/extension/pxo","PXO","PXO file","","","","",""
"https://file.org/extension/qdb","QDB","QDB file","","","","",""
"https://file.org/extension/qmo","QMO","QMO file","","","","",""
"https://file.org/extension/qtk","QTK","QTK file","","","","",""
"https://file.org/extension/quox","QUOX","QUOX file","","","","",""
"https://file.org/extension/rbxm","RBXM","RBXM file","","","","",""
"https://file.org/extension/rcad","RCAD","RCAD file","","","","",""
"https://file.org/extension/redscripts","REDSCRIPTS","REDSCRIPTS file","","","","",""
"https://file.org/extension/s3p","S3P","S3P file","","","","",""
"https://file.org/extension/sco","SCO","SCO file","","","","",""
"https://file.org/extension/sddoc","SDDOC","SDDOC file","","","","",""
"https://file.org/extension/shx","SHX","SHX file","","","","",""
"https://file.org/extension/skv","SKV","SKV file","","","","",""
"https://file.org/extension/slb","SLB","SLB file","","","","",""
"https://file.org/extension/sldprt","SLDPRT","SLDPRT file","","","","",""
"https://file.org/extension/smc","SMC","SMC file","","","","",""
"https://file.org/extension/smo","SMO","SMO file","","","","",""
"https://file.org/extension/spk","SPK","SPK file","","","","",""
"https://file.org/extension/spp","SPP","SPP file","","","","",""
"https://file.org/extension/sppx","SPPX","SPPX file","","","","",""
"https://file.org/extension/sri","SRI","SRI file","","","","",""
"https://file.org/extension/sth","STH","STH file","","","","",""
"https://file.org/extension/stinit","STINIT","STINIT file","","","","",""
"https://file.org/extension/szq","SZQ","SZQ file","","","","",""
"https://file.org/extension/t2l","T2L","T2L file","","","","",""
"https://file.org/extension/tdv","TDV","TDV file","","","","",""
"https://file.org/extension/tec","TEC","TEC file","","","","",""
"https://file.org/extension/torrent","TORRENT - how do I open a torrent? Are they legal?","TORRENT File - how do I open a torrent? Are they legal?","","","","",""
"https://file.org/extension/trashes","TRASHES","TRASHES file","","","","",""
"https://file.org/extension/tsx","TSX","TSX file","","","","",""
"https://file.org/extension/tw0","TW0","TW0 file","","","","",""
"https://file.org/extension/u3d","U3D","U3D file","","","","",""
"https://file.org/extension/uar","UAR","UAR file","","","","",""
"https://file.org/extension/udm","UDM","UDM file","","","","",""
"https://file.org/extension/udz","UDZ","UDZ file","","","","",""
"https://file.org/extension/ues","UES","UES file","","","","",""
"https://file.org/extension/ups","UPS","UPS file","","","","",""
"https://file.org/extension/urq","URQ","URQ file","","","","",""
"https://file.org/extension/utb","UTB","UTB file","","","","",""
"https://file.org/extension/vbd","VBD","VBD file","","","","",""
"https://file.org/extension/vbl","VBL","VBL file","","","","",""
"https://file.org/extension/vbq","VBQ","VBQ file","","","","",""
"https://file.org/extension/vds","VDS","VDS file","","","","",""
"https://file.org/extension/vf1","VF1","VF1 file","","","","",""
"https://file.org/extension/vft","VFT","VFT file","","","","",""
"https://file.org/extension/vob","VOB","VOB file","","","","",""
"https://file.org/extension/vpl","VPL","VPL file","","","","",""
"https://file.org/extension/wgf","WGF","WGF file","","","","",""
"https://file.org/extension/wma","WMA","WMA file","","","","",""
"https://file.org/extension/wng","WNG","WNG file","","","","",""
"https://file.org/extension/wss","WSS","WSS file","","","","",""
"https://file.org/extension/wxd","WXD","WXD file","","","","",""
"https://file.org/extension/xdi","XDI","XDI file","","","","",""
"https://file.org/extension/xnk","XNK","XNK file","","","","",""
"https://file.org/extension/xod","XOD","XOD file","","","","",""
"https://file.org/extension/xpj","XPJ","XPJ file","","","","",""
"https://file.org/extension/xraw","XRAW","XRAW file","","","","",""
"https://file.org/extension/xsv","XSV","XSV file","","","","",""
"https://file.org/extension/xvi","XVI","XVI file","","","","",""
"https://file.org/extension/ymf","YMF","YMF file","","","","",""
"https://file.org/extension/ymv","YMV","YMV file","","","","",""
"https://file.org/extension/z01","Z01","Z01 file","","","","",""
"https://file.org/extension/zep","ZEP","ZEP file","","","","",""
"https://file.org/extension/zfr","ZFR","ZFR file","","","","",""
"https://file.org/extension/zib","ZIB","ZIB file","","","","",""
"https://file.org/extension/zmp","ZMP","ZMP file","","","","",""
"https://file.org/extension/zmv","ZMV","ZMV file","","","","",""
"https://file.org/extension/zph","ZPH","ZPH file","","","","",""
"https://file.org/extension/015","15","015 file","","","","",""
"https://file.org/extension/09n","09N","09N file","","","","",""
"https://file.org/extension/1p0","1P0","1P0 file","","","","",""
"https://file.org/extension/3sd","3SD","3SD file","","","","",""
"https://file.org/extension/accdb","ACCDB","ACCDB file","","","","",""
"https://file.org/extension/acdb","ACDB","ACDB file","","","","",""
"https://file.org/extension/ae","AE","AE file","","","","",""
"https://file.org/extension/aer","AER","AER file","","","","",""
"https://file.org/extension/aexpress","AEXPRESS","AEXPRESS file","","","","",""
"https://file.org/extension/afi","AFI","AFI file","","","","",""
"https://file.org/extension/ai0","AI0","AI0 file","","","","",""
"https://file.org/extension/amf","AMF","AMF file","","","","",""
"https://file.org/extension/apv","APV","APV file","","","","",""
"https://file.org/extension/asd","ASD","ASD file","","","","",""
"https://file.org/extension/ass","ASS","ASS file","","","","",""
"https://file.org/extension/atl","ATL","ATL file","","","","",""
"https://file.org/extension/ax1","AX1","AX1 file","","","","",""
"https://file.org/extension/azw","AZW","AZW file","","","","",""
"https://file.org/extension/bak","BAK","BAK file","","","","",""
"https://file.org/extension/bd9","BD9","BD9 file","","","","",""
"https://file.org/extension/bfj","BFJ","BFJ file","","","","",""
"https://file.org/extension/bin","BINs - What they are and ways to open them [Guide]","BIN Files - What they are and ways to open them [Guide]","","","","",""
"https://file.org/extension/blend1","BLEND1","BLEND1 file","","","","",""
"https://file.org/extension/blue","BLUE","BLUE file","","","","",""
"https://file.org/extension/bpe","BPE","BPE file","","","","",""
"https://file.org/extension/bps","BPS","BPS file","","","","",""
"https://file.org/extension/bzz","BZZ","BZZ file","","","","",""
"https://file.org/extension/cbl","CBL","CBL file","","","","",""
"https://file.org/extension/cca","CCA","CCA file","","","","",""
"https://file.org/extension/ccg","CCG","CCG file","","","","",""
"https://file.org/extension/cdr","CDR","CDR file","","","","",""
"https://file.org/extension/cdrx","CDRX","CDRX file","","","","",""
"https://file.org/extension/chd","CHD","CHD file","","","","",""
"https://file.org/extension/con","CON","CON file","","","","",""
"https://file.org/extension/conf","CONF","CONF file","","","","",""
"https://file.org/extension/cpg","CPG","CPG file","","","","",""
"https://file.org/extension/csnd","CSND","CSND file","","","","",""
"https://file.org/extension/ctw","CTW","CTW file","","","","",""
"https://file.org/extension/cvm","CVM","CVM file","","","","",""
"https://file.org/extension/data1","DATA1","DATA1 file","","","","",""
"https://file.org/extension/dek","DEK","DEK file","","","","",""
"https://file.org/extension/dex","DEX","DEX file","","","","",""
"https://file.org/extension/djv","DJV","DJV file","","","","",""
"https://file.org/extension/dmdb","DMDB","DMDB file","","","","",""
"https://file.org/extension/dmo","DMO","DMO file","","","","",""
"https://file.org/extension/dob","DOB","DOB file","","","","",""
"https://file.org/extension/docb","DOCB","DOCB file","","","","",""
"https://file.org/extension/docx","DOCX","DOCX file","","","","",""
"https://file.org/extension/dt4","DT4","DT4 file","","","","",""
"https://file.org/extension/e04","E04","E04 file","","","","",""
"https://file.org/extension/ebr","EBR","EBR file","","","","",""
"https://file.org/extension/ecc","ECC","ECC file","","","","",""
"https://file.org/extension/ecd","ECD","ECD file","","","","",""
"https://file.org/extension/ecp","ECP","ECP file","","","","",""
"https://file.org/extension/edl","EDL","EDL file","","","","",""
"https://file.org/extension/edu","EDU: EDU","EDU File: EDU file","","","","",""
"https://file.org/extension/enc","ENC","ENC file","","","","",""
"https://file.org/extension/erfx","ERFX","ERFX file","","","","",""
"https://file.org/extension/etx","ETX","ETX file","","","","",""
"https://file.org/extension/f3z","F3Z","F3Z file","","","","",""
"https://file.org/extension/fbf","FBF","FBF file","","","","",""
"https://file.org/extension/fdx","FDX","FDX file","","","","",""
"https://file.org/extension/fff","FFF","FFF file","","","","",""
"https://file.org/extension/flv","FLV","FLV file","","","","",""
"https://file.org/extension/fni","FNI","FNI file","","","","",""
"https://file.org/extension/font","FONT","FONT file","","","","",""
"https://file.org/extension/fpf","FPF","FPF file","","","","",""
"https://file.org/extension/fqd","FQD","FQD file","","","","",""
"https://file.org/extension/ftg","FTG","FTG file","","","","",""
"https://file.org/extension/g64x","G64X","G64X file","","","","",""
"https://file.org/extension/gd4","GD4","GD4 file","","","","",""
"https://file.org/extension/gguf","GGUF","GGUF file","","","","",""
"https://file.org/extension/ggz","GGZ","GGZ file","","","","",""
"https://file.org/extension/gid","GID","GID file","","","","",""
"https://file.org/extension/gp6","GP6","GP6 file","","","","",""
"https://file.org/extension/gpf","GPF","GPF file","","","","",""
"https://file.org/extension/grs","GRS","GRS file","","","","",""
"https://file.org/extension/gsp","GSP","GSP file","","","","",""
"https://file.org/extension/gzp","GZP","GZP file","","","","",""
"https://file.org/extension/h264","H264","H264 file","","","","",""
"https://file.org/extension/htl","HTL","HTL file","","","","",""
"https://file.org/extension/hw","HW","HW file","","","","",""
"https://file.org/extension/icon","ICON","ICON file","","","","",""
"https://file.org/extension/identifier","IDENTIFIER","IDENTIFIER file","","","","",""
"https://file.org/extension/ifc","IFC","IFC file","","","","",""
"https://file.org/extension/igz","IGZ","IGZ file","","","","",""
"https://file.org/extension/ipu","IPU","IPU file","","","","",""
"https://file.org/extension/isf","ISF","ISF file","","","","",""
"https://file.org/extension/itd","ITD","ITD file","","","","",""
"https://file.org/extension/jp2","JP2","JP2 file","","","","",""
"https://file.org/extension/jpp","JPP","JPP file","","","","",""
"https://file.org/extension/kdbx","KDBX","KDBX file","","","","",""
"https://file.org/extension/kfx","KFX","KFX file","","","","",""
"https://file.org/extension/kqp","KQP","KQP file","","","","",""
"https://file.org/extension/kt","KT","KT file","","","","",""
"https://file.org/extension/ldk","LDK","LDK file","","","","",""
"https://file.org/extension/logicx","LOGICX","LOGICX file","","","","",""
"https://file.org/extension/lpa","LPA","LPA file","","","","",""
"https://file.org/extension/lyrx","LYRX","LYRX file","","","","",""
"https://file.org/extension/mdsx","MDSX","MDSX file","","","","",""
"https://file.org/extension/mea","MEA","MEA file","","","","",""
"https://file.org/extension/mlx","MLX","MLX file","","","","",""
"https://file.org/extension/mpv4","MPV4","MPV4 file","","","","",""
"https://file.org/extension/msav","MSAV","MSAV file","","","","",""
"https://file.org/extension/msi","MSI","MSI file","","","","",""
"https://file.org/extension/msw","MSW","MSW file","","","","",""
"https://file.org/extension/mve","MVE","MVE file","","","","",""
"https://file.org/extension/mwm","MWM","MWM file","","","","",""
"https://file.org/extension/myox","MYOX","MYOX file","","","","",""
"https://file.org/extension/ncft","NCFT","NCFT file","","","","",""
"https://file.org/extension/nch","NCH","NCH file","","","","",""
"https://file.org/extension/njb","NJB","NJB file","","","","",""
"https://file.org/extension/nppt","NPPT","NPPT file","","","","",""
"https://file.org/extension/ntb","NTB","NTB file","","","","",""
"https://file.org/extension/numbers","NUMBERS","NUMBERS file","","","","",""
"https://file.org/extension/nvj","NVJ","NVJ file","","","","",""
"https://file.org/extension/obb","OBBs - What they are and ways to open them [Easy ...","OBB Files - What they are and ways to open them [Easy ...","","","","",""
"https://file.org/extension/obf","OBF","OBF file","","","","",""
"https://file.org/extension/odl","ODL","ODL file","","","","",""
"https://file.org/extension/odt%23","ODT#","ODT# file","","","","",""
"https://file.org/extension/oma","OMA","OMA file","","","","",""
"https://file.org/extension/pbb","PBB","PBB file","","","","",""
"https://file.org/extension/pbu","PBU","PBU file","","","","",""
"https://file.org/extension/pcp","PCP","PCP file","","","","",""
"https://file.org/extension/pcpa","PCPA","PCPA file","","","","",""
"https://file.org/extension/pcs","PCS","PCS file","","","","",""
"https://file.org/extension/pfz","PFZ","PFZ file","","","","",""
"https://file.org/extension/pgal","PGAL","PGAL file","","","","",""
"https://file.org/extension/php","PHP","PHP file","","","","",""
"https://file.org/extension/pr4","PR4","PR4 file","","","","",""
"https://file.org/extension/prmp","PRMP","PRMP file","","","","",""
"https://file.org/extension/psarc","PSARC","PSARC file","","","","",""
"https://file.org/extension/pscx","PSCX","PSCX file","","","","",""
"https://file.org/extension/pxf","PXF","PXF file","","","","",""
"https://file.org/extension/py","PY","PY file","","","","",""
"https://file.org/extension/q3s","Q3S","Q3S file","","","","",""
"https://file.org/extension/qct","QCT","QCT file","","","","",""
"https://file.org/extension/qlg","QLG","QLG file","","","","",""
"https://file.org/extension/qpa","QPA","QPA file","","","","",""
"https://file.org/extension/qpz","QPZ","QPZ file","","","","",""
"https://file.org/extension/qrn","QRN","QRN file","","","","",""
"https://file.org/extension/qtp","QTP","QTP file","","","","",""
"https://file.org/extension/rcs","RCS","RCS file","","","","",""
"https://file.org/extension/rd5","RD5","RD5 file","","","","",""
"https://file.org/extension/rdb","RDB","RDB file","","","","",""
"https://file.org/extension/rf6","RF6","RF6 file","","","","",""
"https://file.org/extension/rfa","RFA","RFA file","","","","",""
"https://file.org/extension/rmid","RMID","RMID file","","","","",""
"https://file.org/extension/rn2","RN2","RN2 file","","","","",""
"https://file.org/extension/rou","ROU","ROU file","","","","",""
"https://file.org/extension/rpcd","RPCD","RPCD file","","","","",""
"https://file.org/extension/rtma","RTMA","RTMA file","","","","",""
"https://file.org/extension/rtr","RTR","RTR file","","","","",""
"https://file.org/extension/sav","SAV","SAV file","","","","",""
"https://file.org/extension/sgz","SGZ","SGZ file","","","","",""
"https://file.org/extension/shr","SHR","SHR file","","","","",""
"https://file.org/extension/shtml","SHTML","SHTML file","","","","",""
"https://file.org/extension/si4","SI4","SI4 file","","","","",""
"https://file.org/extension/sig","SIG","SIG file","","","","",""
"https://file.org/extension/skd","SKD","SKD file","","","","",""
"https://file.org/extension/skin","SKIN","SKIN file","","","","",""
"https://file.org/extension/slddrw","SLDDRW","SLDDRW file","","","","",""
"https://file.org/extension/smcd","SMCD","SMCD file","","","","",""
"https://file.org/extension/sql","SQL","SQL file","","","","",""
"https://file.org/extension/ssg","SSG","SSG file","","","","",""
"https://file.org/extension/ssh2","SSH2","SSH2 file","","","","",""
"https://file.org/extension/ste","STE","STE file","","","","",""
"https://file.org/extension/swp","SWP","SWP file","","","","",""
"https://file.org/extension/sys","SYS","SYS file","","","","",""
"https://file.org/extension/tcn","TCN","TCN file","","","","",""
"https://file.org/extension/tdms","TDMS","TDMS file","","","","",""
"https://file.org/extension/tdr","TDR","TDR file","","","","",""
"https://file.org/extension/tiff","TIFF","TIFF file","","","","",""
"https://file.org/extension/tlmp","TLMP","TLMP file","","","","",""
"https://file.org/extension/trdp","TRDP","TRDP file","","","","",""
"https://file.org/extension/ugl","UGL","UGL file","","","","",""
"https://file.org/extension/unk","UNK","UNK file","","","","",""
"https://file.org/extension/upa","UPA","UPA file","","","","",""
"https://file.org/extension/va3","VA3","VA3 file","","","","",""
"https://file.org/extension/vam","VAM","VAM file","","","","",""
"https://file.org/extension/vcz","VCZ","VCZ file","","","","",""
"https://file.org/extension/ver","VER","VER file","","","","",""
"https://file.org/extension/vi","VI","VI file","","","","",""
"https://file.org/extension/vkd","VKD","VKD file","","","","",""
"https://file.org/extension/vll","VLL","VLL file","","","","",""
"https://file.org/extension/vlw","VLW","VLW file","","","","",""
"https://file.org/extension/vpm","VPM","VPM file","","","","",""
"https://file.org/extension/vstx","VSTX","VSTX file","","","","",""
"https://file.org/extension/vtc","VTC","VTC file","","","","",""
"https://file.org/extension/vxd","VXD","VXD file","","","","",""
"https://file.org/extension/wad","WAD","WAD file","","","","",""
"https://file.org/extension/wat","WAT","WAT file","","","","",""
"https://file.org/extension/weba","WEBA","WEBA file","","","","",""
"https://file.org/extension/wlmp","WLMP","WLMP file","","","","",""
"https://file.org/extension/wq1","WQ1","WQ1 file","","","","",""
"https://file.org/extension/wsa","WSA","WSA file","","","","",""
"https://file.org/extension/wzp","WZP","WZP file","","","","",""
"https://file.org/extension/x_t","X_T","X_T file","","","","",""
"https://file.org/extension/xbf","XBF","XBF file","","","","",""
"https://file.org/extension/xfb","XFB","XFB file","","","","",""
"https://file.org/extension/xgv","XGV","XGV file","","","","",""
"https://file.org/extension/xhf","XHF","XHF file","","","","",""
"https://file.org/extension/xlf","XLF","XLF file","","","","",""
"https://file.org/extension/xliff","XLIFF","XLIFF file","","","","",""
"https://file.org/extension/xlsm","XLSM","XLSM file","","","","",""
"https://file.org/extension/xltx","XLTX","XLTX file","","","","",""
"https://file.org/extension/xlz","XLZ","XLZ file","","","","",""
"https://file.org/extension/xmodel","XMODEL","XMODEL file","","","","",""
"https://file.org/extension/xpv","XPV","XPV file","","","","",""
"https://file.org/extension/z04","Z04","Z04 file","","","","",""
"https://file.org/extension/z64","Z64","Z64 file","","","","",""
"https://file.org/extension/zed","ZED","ZED file","","","","",""
"https://file.org/extension/zrd","ZRD","ZRD file","","","","",""
"https://file.org/extension/zxf","ZXF","ZXF file","","","","",""
"https://file.org/extension/%24cr","$CR","$CR file","","","","",""
"https://file.org/extension/005","5","005 file","","","","",""
"https://file.org/extension/052","52","052 file","","","","",""
"https://file.org/extension/3d1","3D1","3D1 file","","","","",""
"https://file.org/extension/3gpp","3GPP","3GPP file","","","","",""
"https://file.org/extension/a2t","A2T","A2T file","","","","",""
"https://file.org/extension/aae","AAE","AAE file","","","","",""
"https://file.org/extension/ac3","AC3","AC3 file","","","","",""
